date,scanner_id,shift,shift_start,shift_end,technologist_id
2024-01-17,SC07,AM,2024-01-17 07:00:00,2024-01-17 15:00:00,TECH14
2024-01-17,SC07,PM,2024-01-17 13:00:00,2024-01-17 21:00:00,TECH02
2024-01-17,SC08,AM,2024-01-17 07:00:00,2024-01-17 15:00:00,TECH18
2024-01-17,SC08,PM,2024-01-17 13:00:00,2024-01-17 21:00:00,TECH18
2024-01-18,SC01,AM,2024-01-18 07:00:00,2024-01-18 15:00:00,TECH01
2024-01-18,SC01,PM,2024-01-18 13:00:00,2024-01-18 21:00:00,TECH03
2024-01-18,SC02,AM,2024-01-18 07:00:00,2024-01-18 15:00:00,TECH20
2024-01-18,SC02,PM,2024-01-18 13:00:00,2024-01-18 21:00:00,TECH20
2024-01-18,SC03,AM,2024-01-18 07:00:00,2024-01-18 15:00:00,TECH10
2024-01-18,SC03,PM,2024-01-18 13:00:00,2024-01-18 21:00:00,TECH17
2024-01-18,SC04,AM,2024-01-18 07:00:00,2024-01-18 15:00:00,TECH18
2024-01-18,SC04,PM,2024-01-18 13:00:00,2024-01-18 21:00:00,TECH07
2024-01-18,SC05,AM,2024-01-18 07:00:00,2024-01-18 15:00:00,TECH15
2024-01-18,SC05,PM,2024-01-18 13:00:00,2024-01-18 21:00:00,TECH11
2024-01-18,SC06,AM,2024-01-18 07:00:00,2024-01-18 15:00:00,TECH12
2024-01-18,SC06,PM,2024-01-18 13:00:00,2024-01-18 21:00:00,TECH02
2024-01-18,SC07,AM,2024-01-18 07:00:00,2024-01-18 15:00:00,TECH08
2024-01-18,SC07,PM,2024-01-18 13:00:00,2024-01-18 21:00:00,TECH15
2024-01-18,SC08,AM,2024-01-18 07:00:00,2024-01-18 15:00:00,TECH11
2024-01-18,SC08,PM,2024-01-18 13:00:00,2024-01-18 21:00:00,TECH18
2024-01-19,SC01,AM,2024-01-19 07:00:00,2024-01-19 15:00:00,TECH20
2024-01-19,SC01,PM,2024-01-19 13:00:00,2024-01-19 21:00:00,TECH20
2024-01-19,SC02,AM,2024-01-19 07:00:00,2024-01-19 15:00:00,TECH16
2024-01-19,SC02,PM,2024-01-19 13:00:00,2024-01-19 21:00:00,TECH12
2024-01-19,SC03,AM,2024-01-19 07:00:00,2024-01-19 15:00:00,TECH15
2024-01-19,SC03,PM,2024-01-19 13:00:00,2024-01-19 21:00:00,TECH04
2024-01-19,SC04,AM,2024-01-19 07:00:00,2024-01-19 15:00:00,TECH04
2024-01-19,SC04,PM,2024-01-19 13:00:00,2024-01-19 21:00:00,TECH08
2024-01-19,SC05,AM,2024-01-19 07:00:00,2024-01-19 15:00:00,TECH01
2024-01-19,SC05,PM,2024-01-19 13:00:00,2024-01-19 21:00:00,TECH11
2024-01-19,SC06,AM,2024-01-19 07:00:00,2024-01-19 15:00:00,TECH12
2024-01-19,SC06,PM,2024-01-19 13:00:00,2024-01-19 21:00:00,TECH10
2024-01-19,SC07,AM,2024-01-19 07:00:00,2024-01-19 15:00:00,TECH18
2024-01-19,SC07,PM,2024-01-19 13:00:00,2024-01-19 21:00:00,TECH17
2024-01-19,SC08,AM,2024-01-19 07:00:00,2024-01-19 15:00:00,TECH12
2024-01-19,SC08,PM,2024-01-19 13:00:00,2024-01-19 21:00:00,TECH04
2024-01-22,SC01,AM,2024-01-22 07:00:00,2024-01-22 15:00:00,TECH02
2024-01-22,SC01,PM,2024-01-22 13:00:00,2024-01-22 21:00:00,TECH06
2024-01-22,SC02,AM,2024-01-22 07:00:00,2024-01-22 15:00:00,TECH16
2024-01-22,SC02,PM,2024-01-22 13:00:00,2024-01-22 21:00:00,TECH05
2024-01-22,SC03,AM,2024-01-22 07:00:00,2024-01-22 15:00:00,TECH14
2024-01-22,SC03,PM,2024-01-22 13:00:00,2024-01-22 21:00:00,TECH04
2024-01-22,SC04,AM,2024-01-22 07:00:00,2024-01-22 15:00:00,TECH09
2024-01-22,SC04,PM,2024-01-22 13:00:00,2024-01-22 21:00:00,TECH20
2024-01-22,SC05,AM,2024-01-22 07:00:00,2024-01-22 15:00:00,TECH07
2024-01-22,SC05,PM,2024-01-22 13:00:00,2024-01-22 21:00:00,TECH07
2024-01-22,SC06,AM,2024-01-22 07:00:00,2024-01-22 15:00:00,TECH04
2024-01-22,SC06,PM,2024-01-22 13:00:00,2024-01-22 21:00:00,TECH13
2024-01-22,SC07,AM,2024-01-22 07:00:00,2024-01-22 15:00:00,TECH07
2024-01-22,SC07,PM,2024-01-22 13:00:00,2024-01-22 21:00:00,TECH15
2024-01-22,SC08,AM,2024-01-22 07:00:00,2024-01-22 15:00:00,TECH07
2024-01-22,SC08,PM,2024-01-22 13:00:00,2024-01-22 21:00:00,TECH11
2024-01-23,SC01,AM,2024-01-23 07:00:00,2024-01-23 15:00:00,TECH04
2024-01-23,SC01,PM,2024-01-23 13:00:00,2024-01-23 21:00:00,TECH14
2024-01-23,SC02,AM,2024-01-23 07:00:00,2024-01-23 15:00:00,TECH02
2024-01-23,SC02,PM,2024-01-23 13:00:00,2024-01-23 21:00:00,TECH19
2024-01-23,SC03,AM,2024-01-23 07:00:00,2024-01-23 15:00:00,TECH04
2024-01-23,SC03,PM,2024-01-23 13:00:00,2024-01-23 21:00:00,TECH15
2024-01-23,SC04,AM,2024-01-23 07:00:00,2024-01-23 15:00:00,TECH15
2024-01-23,SC04,PM,2024-01-23 13:00:00,2024-01-23 21:00:00,TECH19
2024-01-23,SC05,AM,2024-01-23 07:00:00,2024-01-23 15:00:00,TECH17
2024-01-23,SC05,PM,2024-01-23 13:00:00,2024-01-23 21:00:00,TECH05
2024-01-23,SC06,AM,2024-01-23 07:00:00,2024-01-23 15:00:00,TECH16
2024-01-23,SC06,PM,2024-01-23 13:00:00,2024-01-23 21:00:00,TECH01
2024-01-23,SC07,AM,2024-01-23 07:00:00,2024-01-23 15:00:00,TECH17
2024-01-23,SC07,PM,2024-01-23 13:00:00,2024-01-23 21:00:00,TECH02
2024-01-23,SC08,AM,2024-01-23 07:00:00,2024-01-23 15:00:00,TECH18
2024-01-23,SC08,PM,2024-01-23 13:00:00,2024-01-23 21:00:00,TECH14
2024-01-24,SC01,AM,2024-01-24 07:00:00,2024-01-24 15:00:00,TECH19
2024-01-24,SC01,PM,2024-01-24 13:00:00,2024-01-24 21:00:00,TECH16
2024-01-24,SC02,AM,2024-01-24 07:00:00,2024-01-24 15:00:00,TECH17
2024-01-24,SC02,PM,2024-01-24 13:00:00,2024-01-24 21:00:00,TECH06
2024-01-24,SC03,AM,2024-01-24 07:00:00,2024-01-24 15:00:00,TECH19
2024-01-24,SC03,PM,2024-01-24 13:00:00,2024-01-24 21:00:00,TECH06
2024-01-24,SC04,AM,2024-01-24 07:00:00,2024-01-24 15:00:00,TECH05
2024-01-24,SC04,PM,2024-01-24 13:00:00,2024-01-24 21:00:00,TECH04
2024-01-24,SC05,AM,2024-01-24 07:00:00,2024-01-24 15:00:00,TECH13
2024-01-24,SC05,PM,2024-01-24 13:00:00,2024-01-24 21:00:00,TECH20
2024-01-24,SC06,AM,2024-01-24 07:00:00,2024-01-24 15:00:00,TECH20
2024-01-24,SC06,PM,2024-01-24 13:00:00,2024-01-24 21:00:00,TECH11
2024-01-24,SC07,AM,2024-01-24 07:00:00,2024-01-24 15:00:00,TECH17
2024-01-24,SC07,PM,2024-01-24 13:00:00,2024-01-24 21:00:00,TECH13
2024-01-24,SC08,AM,2024-01-24 07:00:00,2024-01-24 15:00:00,TECH14
2024-01-24,SC08,PM,2024-01-24 13:00:00,2024-01-24 21:00:00,TECH20
2024-01-25,SC01,AM,2024-01-25 07:00:00,2024-01-25 15:00:00,TECH08
2024-01-25,SC01,PM,2024-01-25 13:00:00,2024-01-25 21:00:00,TECH09
2024-01-25,SC02,AM,2024-01-25 07:00:00,2024-01-25 15:00:00,TECH13
2024-01-25,SC02,PM,2024-01-25 13:00:00,2024-01-25 21:00:00,TECH11
2024-01-25,SC03,AM,2024-01-25 07:00:00,2024-01-25 15:00:00,TECH10
2024-01-25,SC03,PM,2024-01-25 13:00:00,2024-01-25 21:00:00,TECH15
2024-01-25,SC04,AM,2024-01-25 07:00:00,2024-01-25 15:00:00,TECH05
2024-01-25,SC04,PM,2024-01-25 13:00:00,2024-01-25 21:00:00,TECH05
2024-01-25,SC05,AM,2024-01-25 07:00:00,2024-01-25 15:00:00,TECH14
2024-01-25,SC05,PM,2024-01-25 13:00:00,2024-01-25 21:00:00,TECH20
2024-01-25,SC06,AM,2024-01-25 07:00:00,2024-01-25 15:00:00,TECH17
2024-01-25,SC06,PM,2024-01-25 13:00:00,2024-01-25 21:00:00,TECH10
2024-01-25,SC07,AM,2024-01-25 07:00:00,2024-01-25 15:00:00,TECH18
2024-01-25,SC07,PM,2024-01-25 13:00:00,2024-01-25 21:00:00,TECH11
2024-01-25,SC08,AM,2024-01-25 07:00:00,2024-01-25 15:00:00,TECH18
2024-01-25,SC08,PM,2024-01-25 13:00:00,2024-01-25 21:00:00,TECH07
2024-01-26,SC01,AM,2024-01-26 07:00:00,2024-01-26 15:00:00,TECH07
2024-01-26,SC01,PM,2024-01-26 13:00:00,2024-01-26 21:00:00,TECH07
2024-01-26,SC02,AM,2024-01-26 07:00:00,2024-01-26 15:00:00,TECH20
2024-01-26,SC02,PM,2024-01-26 13:00:00,2024-01-26 21:00:00,TECH10
2024-01-26,SC03,AM,2024-01-26 07:00:00,2024-01-26 15:00:00,TECH12
2024-01-26,SC03,PM,2024-01-26 13:00:00,2024-01-26 21:00:00,TECH05
2024-01-26,SC04,AM,2024-01-26 07:00:00,2024-01-26 15:00:00,TECH06
2024-01-26,SC04,PM,2024-01-26 13:00:00,2024-01-26 21:00:00,TECH17
2024-01-26,SC05,AM,2024-01-26 07:00:00,2024-01-26 15:00:00,TECH18
2024-01-26,SC05,PM,2024-01-26 13:00:00,2024-01-26 21:00:00,TECH11
2024-01-26,SC06,AM,2024-01-26 07:00:00,2024-01-26 15:00:00,TECH04
2024-01-26,SC06,PM,2024-01-26 13:00:00,2024-01-26 21:00:00,TECH12
2024-01-26,SC07,AM,2024-01-26 07:00:00,2024-01-26 15:00:00,TECH18
2024-01-26,SC07,PM,2024-01-26 13:00:00,2024-01-26 21:00:00,TECH16
2024-01-26,SC08,AM,2024-01-26 07:00:00,2024-01-26 15:00:00,TECH19
2024-01-26,SC08,PM,2024-01-26 13:00:00,2024-01-26 21:00:00,TECH19
2024-01-29,SC01,AM,2024-01-29 07:00:00,2024-01-29 15:00:00,TECH14
2024-01-29,SC01,PM,2024-01-29 13:00:00,2024-01-29 21:00:00,TECH18
2024-01-29,SC02,AM,2024-01-29 07:00:00,2024-01-29 15:00:00,TECH10
2024-01-29,SC02,PM,2024-01-29 13:00:00,2024-01-29 21:00:00,TECH14
2024-01-29,SC03,AM,2024-01-29 07:00:00,2024-01-29 15:00:00,TECH01
2024-01-29,SC03,PM,2024-01-29 13:00:00,2024-01-29 21:00:00,TECH17
2024-01-29,SC04,AM,2024-01-29 07:00:00,2024-01-29 15:00:00,TECH04
2024-01-29,SC04,PM,2024-01-29 13:00:00,2024-01-29 21:00:00,TECH01
2024-01-29,SC05,AM,2024-01-29 07:00:00,2024-01-29 15:00:00,TECH13
2024-01-29,SC05,PM,2024-01-29 13:00:00,2024-01-29 21:00:00,TECH05
2024-01-29,SC06,AM,2024-01-29 07:00:00,2024-01-29 15:00:00,TECH02
2024-01-29,SC06,PM,2024-01-29 13:00:00,2024-01-29 21:00:00,TECH02
2024-01-29,SC07,AM,2024-01-29 07:00:00,2024-01-29 15:00:00,TECH07
2024-01-29,SC07,PM,2024-01-29 13:00:00,2024-01-29 21:00:00,TECH09
2024-01-29,SC08,AM,2024-01-29 07:00:00,2024-01-29 15:00:00,TECH06
2024-01-29,SC08,PM,2024-01-29 13:00:00,2024-01-29 21:00:00,TECH10
2024-01-30,SC01,AM,2024-01-30 07:00:00,2024-01-30 15:00:00,TECH09
2024-01-30,SC01,PM,2024-01-30 13:00:00,2024-01-30 21:00:00,TECH05
2024-01-30,SC02,AM,2024-01-30 07:00:00,2024-01-30 15:00:00,TECH02
2024-01-30,SC02,PM,2024-01-30 13:00:00,2024-01-30 21:00:00,TECH10
2024-01-30,SC03,AM,2024-01-30 07:00:00,2024-01-30 15:00:00,TECH07
2024-01-30,SC03,PM,2024-01-30 13:00:00,2024-01-30 21:00:00,TECH18
2024-01-30,SC04,AM,2024-01-30 07:00:00,2024-01-30 15:00:00,TECH02
2024-01-30,SC04,PM,2024-01-30 13:00:00,2024-01-30 21:00:00,TECH12
2024-01-30,SC05,AM,2024-01-30 07:00:00,2024-01-30 15:00:00,TECH15
2024-01-30,SC05,PM,2024-01-30 13:00:00,2024-01-30 21:00:00,TECH04
2024-01-30,SC06,AM,2024-01-30 07:00:00,2024-01-30 15:00:00,TECH20
2024-01-30,SC06,PM,2024-01-30 13:00:00,2024-01-30 21:00:00,TECH18
2024-01-30,SC07,AM,2024-01-30 07:00:00,2024-01-30 15:00:00,TECH08
2024-01-30,SC07,PM,2024-01-30 13:00:00,2024-01-30 21:00:00,TECH18
2024-01-30,SC08,AM,2024-01-30 07:00:00,2024-01-30 15:00:00,TECH13
2024-01-30,SC08,PM,2024-01-30 13:00:00,2024-01-30 21:00:00,TECH08
2024-01-31,SC01,AM,2024-01-31 07:00:00,2024-01-31 15:00:00,TECH17
2024-01-31,SC01,PM,2024-01-31 13:00:00,2024-01-31 21:00:00,TECH10
2024-01-31,SC02,AM,2024-01-31 07:00:00,2024-01-31 15:00:00,TECH02
2024-01-31,SC02,PM,2024-01-31 13:00:00,2024-01-31 21:00:00,TECH13
2024-01-31,SC03,AM,2024-01-31 07:00:00,2024-01-31 15:00:00,TECH13
2024-01-31,SC03,PM,2024-01-31 13:00:00,2024-01-31 21:00:00,TECH14
2024-01-31,SC04,AM,2024-01-31 07:00:00,2024-01-31 15:00:00,TECH11
2024-01-31,SC04,PM,2024-01-31 13:00:00,2024-01-31 21:00:00,TECH18
2024-01-31,SC05,AM,2024-01-31 07:00:00,2024-01-31 15:00:00,TECH02
2024-01-31,SC05,PM,2024-01-31 13:00:00,2024-01-31 21:00:00,TECH01
2024-01-31,SC06,AM,2024-01-31 07:00:00,2024-01-31 15:00:00,TECH09
2024-01-31,SC06,PM,2024-01-31 13:00:00,2024-01-31 21:00:00,TECH07
2024-01-31,SC07,AM,2024-01-31 07:00:00,2024-01-31 15:00:00,TECH20
2024-01-31,SC07,PM,2024-01-31 13:00:00,2024-01-31 21:00:00,TECH15
2024-01-31,SC08,AM,2024-01-31 07:00:00,2024-01-31 15:00:00,TECH08
2024-01-31,SC08,PM,2024-01-31 13:00:00,2024-01-31 21:00:00,TECH12
2024-02-01,SC01,AM,2024-02-01 07:00:00,2024-02-01 15:00:00,TECH19
2024-02-01,SC01,PM,2024-02-01 13:00:00,2024-02-01 21:00:00,TECH18
2024-02-01,SC02,AM,2024-02-01 07:00:00,2024-02-01 15:00:00,TECH20
2024-02-01,SC02,PM,2024-02-01 13:00:00,2024-02-01 21:00:00,TECH07
2024-02-01,SC03,AM,2024-02-01 07:00:00,2024-02-01 15:00:00,TECH07
2024-02-01,SC03,PM,2024-02-01 13:00:00,2024-02-01 21:00:00,TECH10
2024-02-01,SC04,AM,2024-02-01 07:00:00,2024-02-01 15:00:00,TECH15
2024-02-01,SC04,PM,2024-02-01 13:00:00,2024-02-01 21:00:00,TECH06
2024-02-01,SC05,AM,2024-02-01 07:00:00,2024-02-01 15:00:00,TECH03
2024-02-01,SC05,PM,2024-02-01 13:00:00,2024-02-01 21:00:00,TECH06
2024-02-01,SC06,AM,2024-02-01 07:00:00,2024-02-01 15:00:00,TECH06
2024-02-01,SC06,PM,2024-02-01 13:00:00,2024-02-01 21:00:00,TECH17
2024-02-01,SC07,AM,2024-02-01 07:00:00,2024-02-01 15:00:00,TECH04
2024-02-01,SC07,PM,2024-02-01 13:00:00,2024-02-01 21:00:00,TECH13
2024-02-01,SC08,AM,2024-02-01 07:00:00,2024-02-01 15:00:00,TECH02
2024-02-01,SC08,PM,2024-02-01 13:00:00,2024-02-01 21:00:00,TECH14
2024-02-02,SC01,AM,2024-02-02 07:00:00,2024-02-02 15:00:00,TECH09
2024-02-02,SC01,PM,2024-02-02 13:00:00,2024-02-02 21:00:00,TECH18
2024-02-02,SC02,AM,2024-02-02 07:00:00,2024-02-02 15:00:00,TECH09
2024-02-02,SC02,PM,2024-02-02 13:00:00,2024-02-02 21:00:00,TECH05
2024-02-02,SC03,AM,2024-02-02 07:00:00,2024-02-02 15:00:00,TECH06
2024-02-02,SC03,PM,2024-02-02 13:00:00,2024-02-02 21:00:00,TECH19
2024-02-02,SC04,AM,2024-02-02 07:00:00,2024-02-02 15:00:00,TECH09
2024-02-02,SC04,PM,2024-02-02 13:00:00,2024-02-02 21:00:00,TECH01
2024-02-02,SC05,AM,2024-02-02 07:00:00,2024-02-02 15:00:00,TECH11
2024-02-02,SC05,PM,2024-02-02 13:00:00,2024-02-02 21:00:00,TECH15
2024-02-02,SC06,AM,2024-02-02 07:00:00,2024-02-02 15:00:00,TECH05
2024-02-02,SC06,PM,2024-02-02 13:00:00,2024-02-02 21:00:00,TECH02
2024-02-02,SC07,AM,2024-02-02 07:00:00,2024-02-02 15:00:00,TECH05
2024-02-02,SC07,PM,2024-02-02 13:00:00,2024-02-02 21:00:00,TECH11
2024-02-02,SC08,AM,2024-02-02 07:00:00,2024-02-02 15:00:00,TECH20
2024-02-02,SC08,PM,2024-02-02 13:00:00,2024-02-02 21:00:00,TECH02
2024-02-05,SC01,AM,2024-02-05 07:00:00,2024-02-05 15:00:00,TECH20
2024-02-05,SC01,PM,2024-02-05 13:00:00,2024-02-05 21:00:00,TECH10
2024-02-05,SC02,AM,2024-02-05 07:00:00,2024-02-05 15:00:00,TECH16
2024-02-05,SC02,PM,2024-02-05 13:00:00,2024-02-05 21:00:00,TECH19
2024-02-05,SC03,AM,2024-02-05 07:00:00,2024-02-05 15:00:00,TECH18
2024-02-05,SC03,PM,2024-02-05 13:00:00,2024-02-05 21:00:00,TECH12
2024-02-05,SC04,AM,2024-02-05 07:00:00,2024-02-05 15:00:00,TECH03
2024-02-05,SC04,PM,2024-02-05 13:00:00,2024-02-05 21:00:00,TECH11
2024-02-05,SC05,AM,2024-02-05 07:00:00,2024-02-05 15:00:00,TECH17
2024-02-05,SC05,PM,2024-02-05 13:00:00,2024-02-05 21:00:00,TECH08
2024-02-05,SC06,AM,2024-02-05 07:00:00,2024-02-05 15:00:00,TECH06
2024-02-05,SC06,PM,2024-02-05 13:00:00,2024-02-05 21:00:00,TECH17
2024-02-05,SC07,AM,2024-02-05 07:00:00,2024-02-05 15:00:00,TECH03
2024-02-05,SC07,PM,2024-02-05 13:00:00,2024-02-05 21:00:00,TECH17
2024-02-05,SC08,AM,2024-02-05 07:00:00,2024-02-05 15:00:00,TECH06
2024-02-05,SC08,PM,2024-02-05 13:00:00,2024-02-05 21:00:00,TECH14
2024-02-06,SC01,AM,2024-02-06 07:00:00,2024-02-06 15:00:00,TECH18
2024-02-06,SC01,PM,2024-02-06 13:00:00,2024-02-06 21:00:00,TECH18
2024-02-06,SC02,AM,2024-02-06 07:00:00,2024-02-06 15:00:00,TECH13
2024-02-06,SC02,PM,2024-02-06 13:00:00,2024-02-06 21:00:00,TECH03
2024-02-06,SC03,AM,2024-02-06 07:00:00,2024-02-06 15:00:00,TECH12
2024-02-06,SC03,PM,2024-02-06 13:00:00,2024-02-06 21:00:00,TECH08
2024-02-06,SC04,AM,2024-02-06 07:00:00,2024-02-06 15:00:00,TECH07
2024-02-06,SC04,PM,2024-02-06 13:00:00,2024-02-06 21:00:00,TECH11
2024-02-06,SC05,AM,2024-02-06 07:00:00,2024-02-06 15:00:00,TECH11
2024-02-06,SC05,PM,2024-02-06 13:00:00,2024-02-06 21:00:00,TECH12
2024-02-06,SC06,AM,2024-02-06 07:00:00,2024-02-06 15:00:00,TECH10
2024-02-06,SC06,PM,2024-02-06 13:00:00,2024-02-06 21:00:00,TECH07
2024-02-06,SC07,AM,2024-02-06 07:00:00,2024-02-06 15:00:00,TECH20
2024-02-06,SC07,PM,2024-02-06 13:00:00,2024-02-06 21:00:00,TECH17
2024-02-06,SC08,AM,2024-02-06 07:00:00,2024-02-06 15:00:00,TECH16
2024-02-06,SC08,PM,2024-02-06 13:00:00,2024-02-06 21:00:00,TECH18
2024-02-07,SC01,AM,2024-02-07 07:00:00,2024-02-07 15:00:00,TECH01
2024-02-07,SC01,PM,2024-02-07 13:00:00,2024-02-07 21:00:00,TECH04
2024-02-07,SC02,AM,2024-02-07 07:00:00,2024-02-07 15:00:00,TECH12
2024-02-07,SC02,PM,2024-02-07 13:00:00,2024-02-07 21:00:00,TECH15
2024-02-07,SC03,AM,2024-02-07 07:00:00,2024-02-07 15:00:00,TECH08
2024-02-07,SC03,PM,2024-02-07 13:00:00,2024-02-07 21:00:00,TECH20
2024-02-07,SC04,AM,2024-02-07 07:00:00,2024-02-07 15:00:00,TECH20
2024-02-07,SC04,PM,2024-02-07 13:00:00,2024-02-07 21:00:00,TECH08
2024-02-07,SC05,AM,2024-02-07 07:00:00,2024-02-07 15:00:00,TECH02
2024-02-07,SC05,PM,2024-02-07 13:00:00,2024-02-07 21:00:00,TECH11
2024-02-07,SC06,AM,2024-02-07 07:00:00,2024-02-07 15:00:00,TECH13
2024-02-07,SC06,PM,2024-02-07 13:00:00,2024-02-07 21:00:00,TECH04
2024-02-07,SC07,AM,2024-02-07 07:00:00,2024-02-07 15:00:00,TECH13
2024-02-07,SC07,PM,2024-02-07 13:00:00,2024-02-07 21:00:00,TECH09
2024-02-07,SC08,AM,2024-02-07 07:00:00,2024-02-07 15:00:00,TECH18
2024-02-07,SC08,PM,2024-02-07 13:00:00,2024-02-07 21:00:00,TECH10
2024-02-08,SC01,AM,2024-02-08 07:00:00,2024-02-08 15:00:00,TECH01
2024-02-08,SC01,PM,2024-02-08 13:00:00,2024-02-08 21:00:00,TECH17
2024-02-08,SC02,AM,2024-02-08 07:00:00,2024-02-08 15:00:00,TECH12
2024-02-08,SC02,PM,2024-02-08 13:00:00,2024-02-08 21:00:00,TECH17
2024-02-08,SC03,AM,2024-02-08 07:00:00,2024-02-08 15:00:00,TECH17
2024-02-08,SC03,PM,2024-02-08 13:00:00,2024-02-08 21:00:00,TECH15
2024-02-08,SC04,AM,2024-02-08 07:00:00,2024-02-08 15:00:00,TECH16
2024-02-08,SC04,PM,2024-02-08 13:00:00,2024-02-08 21:00:00,TECH02
2024-02-08,SC05,AM,2024-02-08 07:00:00,2024-02-08 15:00:00,TECH10
2024-02-08,SC05,PM,2024-02-08 13:00:00,2024-02-08 21:00:00,TECH07
2024-02-08,SC06,AM,2024-02-08 07:00:00,2024-02-08 15:00:00,TECH11
2024-02-08,SC06,PM,2024-02-08 13:00:00,2024-02-08 21:00:00,TECH17
2024-02-08,SC07,AM,2024-02-08 07:00:00,2024-02-08 15:00:00,TECH03
2024-02-08,SC07,PM,2024-02-08 13:00:00,2024-02-08 21:00:00,TECH04
2024-02-08,SC08,AM,2024-02-08 07:00:00,2024-02-08 15:00:00,TECH06
2024-02-08,SC08,PM,2024-02-08 13:00:00,2024-02-08 21:00:00,TECH18
2024-02-09,SC01,AM,2024-02-09 07:00:00,2024-02-09 15:00:00,TECH18
2024-02-09,SC01,PM,2024-02-09 13:00:00,2024-02-09 21:00:00,TECH01
2024-02-09,SC02,AM,2024-02-09 07:00:00,2024-02-09 15:00:00,TECH03
2024-02-09,SC02,PM,2024-02-09 13:00:00,2024-02-09 21:00:00,TECH07
2024-02-09,SC03,AM,2024-02-09 07:00:00,2024-02-09 15:00:00,TECH07
2024-02-09,SC03,PM,2024-02-09 13:00:00,2024-02-09 21:00:00,TECH14
2024-02-09,SC04,AM,2024-02-09 07:00:00,2024-02-09 15:00:00,TECH04
2024-02-09,SC04,PM,2024-02-09 13:00:00,2024-02-09 21:00:00,TECH07
2024-02-09,SC05,AM,2024-02-09 07:00:00,2024-02-09 15:00:00,TECH18
2024-02-09,SC05,PM,2024-02-09 13:00:00,2024-02-09 21:00:00,TECH14
2024-02-09,SC06,AM,2024-02-09 07:00:00,2024-02-09 15:00:00,TECH03
2024-02-09,SC06,PM,2024-02-09 13:00:00,2024-02-09 21:00:00,TECH05
2024-02-09,SC07,AM,2024-02-09 07:00:00,2024-02-09 15:00:00,TECH01
2024-02-09,SC07,PM,2024-02-09 13:00:00,2024-02-09 21:00:00,TECH15
2024-02-09,SC08,AM,2024-02-09 07:00:00,2024-02-09 15:00:00,TECH11
2024-02-09,SC08,PM,2024-02-09 13:00:00,2024-02-09 21:00:00,TECH02
2024-02-12,SC01,AM,2024-02-12 07:00:00,2024-02-12 15:00:00,TECH03
2024-02-12,SC01,PM,2024-02-12 13:00:00,2024-02-12 21:00:00,TECH03
2024-02-12,SC02,AM,2024-02-12 07:00:00,2024-02-12 15:00:00,TECH02
2024-02-12,SC02,PM,2024-02-12 13:00:00,2024-02-12 21:00:00,TECH06
2024-02-12,SC03,AM,2024-02-12 07:00:00,2024-02-12 15:00:00,TECH09
2024-02-12,SC03,PM,2024-02-12 13:00:00,2024-02-12 21:00:00,TECH18
2024-02-12,SC04,AM,2024-02-12 07:00:00,2024-02-12 15:00:00,TECH03
2024-02-12,SC04,PM,2024-02-12 13:00:00,2024-02-12 21:00:00,TECH19
2024-02-12,SC05,AM,2024-02-12 07:00:00,2024-02-12 15:00:00,TECH08
2024-02-12,SC05,PM,2024-02-12 13:00:00,2024-02-12 21:00:00,TECH09
2024-02-12,SC06,AM,2024-02-12 07:00:00,2024-02-12 15:00:00,TECH14
2024-02-12,SC06,PM,2024-02-12 13:00:00,2024-02-12 21:00:00,TECH13
2024-02-12,SC07,AM,2024-02-12 07:00:00,2024-02-12 15:00:00,TECH15
2024-02-12,SC07,PM,2024-02-12 13:00:00,2024-02-12 21:00:00,TECH13
2024-02-12,SC08,AM,2024-02-12 07:00:00,2024-02-12 15:00:00,TECH14
2024-02-12,SC08,PM,2024-02-12 13:00:00,2024-02-12 21:00:00,TECH11
2024-02-13,SC01,AM,2024-02-13 07:00:00,2024-02-13 15:00:00,TECH01
2024-02-13,SC01,PM,2024-02-13 13:00:00,2024-02-13 21:00:00,TECH13
2024-02-13,SC02,AM,2024-02-13 07:00:00,2024-02-13 15:00:00,TECH04
2024-02-13,SC02,PM,2024-02-13 13:00:00,2024-02-13 21:00:00,TECH18
2024-02-13,SC03,AM,2024-02-13 07:00:00,2024-02-13 15:00:00,TECH01
2024-02-13,SC03,PM,2024-02-13 13:00:00,2024-02-13 21:00:00,TECH20
2024-02-13,SC04,AM,2024-02-13 07:00:00,2024-02-13 15:00:00,TECH03
2024-02-13,SC04,PM,2024-02-13 13:00:00,2024-02-13 21:00:00,TECH19
2024-02-13,SC05,AM,2024-02-13 07:00:00,2024-02-13 15:00:00,TECH02
2024-02-13,SC05,PM,2024-02-13 13:00:00,2024-02-13 21:00:00,TECH03
2024-02-13,SC06,AM,2024-02-13 07:00:00,2024-02-13 15:00:00,TECH12
2024-02-13,SC06,PM,2024-02-13 13:00:00,2024-02-13 21:00:00,TECH17
2024-02-13,SC07,AM,2024-02-13 07:00:00,2024-02-13 15:00:00,TECH04
2024-02-13,SC07,PM,2024-02-13 13:00:00,2024-02-13 21:00:00,TECH10
2024-02-13,SC08,AM,2024-02-13 07:00:00,2024-02-13 15:00:00,TECH10
2024-02-13,SC08,PM,2024-02-13 13:00:00,2024-02-13 21:00:00,TECH20
2024-02-14,SC01,AM,2024-02-14 07:00:00,2024-02-14 15:00:00,TECH03
2024-02-14,SC01,PM,2024-02-14 13:00:00,2024-02-14 21:00:00,TECH10
